"Faculty ID","First Name","Last Name",UID,Type,Title,"Journal Title","Month / Season",Year,"Issue Number / Edition",Volume,"Page Number(s) or Number of Pages","Publisher City and State",URL,Publisher,Status,"Series Title","Publisher Country",ISSN,DOI,Term,Year,Description,Authors,"Scholarly Type","Intellectual Contributions:  Review Type","Scholarly Contributions and Creative Productions Type","Contribution Level","Publication Impact Factor","Author Order Number","Number of Co-Authors","Creative Writing","Student/Trainee Author Name(s)","Publication Accompanying Comments",Annotations
432002591,Christopher,Owens,478831,"Journal Article","Parent-reported HIV prevention communication topics with sexual and gender minority adolescents: A descriptive study","American Journal of Sexuality Education",,2024,3,19,302-315,,,,Completed/Published,,,,https://doi.org/10.1080/15546128.2023.2233418,Fall,2024,,"Morgan J Grant (Role:Author); Kaileigh Carter (Role:Author); Matt Hoffman (Role:Author); Randolph D Hubach (Role:Author); Christopher Owens (Role:Author)",,"Blind Peer Reviewed","Peer Reviewed Publication",,,,,,"Morgan J Grant (PhD student); Kaileigh Carter (PhD student)",,
432002591,Christopher,Owens,532225,"Journal Article","<p><span style=""font-size:10pt;"">Reactions to sexual, substance use, and mental health surveys among rural sexual minority men</span></p>","Health Education & Behavior",December,2025,6,52,644-652,,,,Completed/Published,,,,"https://doi.org/10.1177/10901981251336231  ",Fall,2025,,"Benjamin N Montemayor; Christopher R Owens (Role:Author)",,"Blind Peer Reviewed",,,,,,,,,
432002591,Christopher,Owens,478841,"Journal Article","Adult stakeholders' perspectives on the content, design, and dissemination of sexual and gender minority adolescent-centered PrEP campaigns","Sexuality Research and Social Policy ",March,2024,,21,339-351,,,,Completed/Published,,,,https://doi.org/10.1007/s13178-023-00826-y,Spring,2024,,"Junye Ma; Christopher Owens; Silvia Valadez-Tapia; John J Brooks; Jim Pickett; Nathan Walter; Kathryn Macapagal",,"Blind Peer Reviewed","Peer Reviewed Publication",,,,,,"Junye Ma (MA student); John J Brooks (PhD student)",,
432002591,Christopher,Owens,516869,"Journal Article","<p>Sexualized drug use factors among rural sexual minority men</p>","Journal of Rural Health",January,2025,1,41,1-12,,,,Completed/Published,,,,"https://doi.org/10.1111/jrh.12917 ",Spring,2025,,"Christopher R Owens (Role:Author); Benjamin N Montemayor",,"Blind Peer Reviewed","Peer Reviewed Publication",,,,,,,,
432002591,Christopher,Owens,532853,"Journal Article","<p>Factors Influencing Oral Pre-, Post-, and Doxycycline Post-Exposure ProphylaxisUptake Among Substance-Using Men Who Have Sex with Men in the Rural Southern US.</p>","AIDS Patient Care and STDs",May,2025,6,39,233-244,,,,Completed/Published,,,,"https://doi.org/10.1089/apc.2025.0051  ",Spring,2025,,"Vinh Tang; Benjamin N Montemayor; Christopher R Owens (Role:Author)",,"Blind Peer Reviewed",,,,,,,"Vinh Tang (BS student)",,
432002591,Christopher,Owens,537421,"Journal Article","<p><span style=""font-size:10pt;"">Generational differences in sexual health education experiences among LGBTQ+ adolescents and adults: Findings from a U.S. national probability sample</span></p>","Journal of Sex Research",October,2025,8,62,1612-1622,,,,Completed/Published,,,,"https://doi.org/10.1080/00224499.2024.2420312 ",Fall,2025,,"Dakota Brandenburg; Corey Tatz; Christopher R Owens; Randolph D Hubach; Debby Herbenick (Role:Author)",,"Blind Peer Reviewed",,,,,,,"Dakota Brandenburg (PhD student); Corey Tatz (PhD student)",,
432002591,Christopher,Owens,478840,"Journal Article","<p>When reality does not meet expectations: What sexual minority assigned-male-at-birth adolescents learn from using geosocial networking apps</p>","Psychology of Sexual Orientation and Gender Diversity",March,2025,1,12,123-132,,,,Completed/Published,,,,https://doi.org/10.1037/sgd0000654,Spring,2025,,"Val Wongsomboon (Role:Author); Isaac Greenawalt; Josephine Owusu; Christopher Owens; Jeremy Birnholtz; David A Moskowitz; Kathryn Macapagal",,"Blind Peer Reviewed","Peer Reviewed Publication",,,,,,,,
432002591,Christopher,Owens,523712,"Journal Article","<p><span style=""font-size:10pt;"">Proportion and factors of sex communication topics among parents of sexual minority males</span></p>","American Journal of Sexuality Education",January,2025,,"Advanced online",1-23,,,,Completed/Published,,,,"https://doi.org/10.1080/15546128.2025.2451936 ",Spring,2025,,"Christopher R Owens (Role:Author); Shawn Chiang",,"Blind Peer Reviewed","Peer Reviewed Publication",,,,,,,"Advanced online",
432002591,Christopher,Owens,546849,"Journal Article","<p><span style=""font-size:10pt;"">Parental support, communication needs, and mental health in sexual and gender minority adolescents</span></p>","LGBTQ+ Family",November,2025,,,1-14,,,,Completed/Published,,,,"https://doi.org/10.1080/27703371.2025.2583183  ",Fall,2025,,"Morgan J Grant (Role:Author); Christopher R Owens",,"Blind Peer Reviewed",,,,,,,"Morgan J Grant (PhD student)","Advanced online",
432002591,Christopher,Owens,542609,"Journal Article","<p><span style=""font-size:10pt;"">The role of school-based victimization in shaping suicide risk and mental health disparities among Black adolescents</span></p>","Journal of Interpersonal Violence",November,2025,,,1-29,,,,Completed/Published,,,,"https://doi.org/10.1177/08862605251384939 ",Fall,2025,,"Morgan J Grant (Role:Author); Tamika D Gilreath; Jamilia J Blake; Christopher R Owens; Noni Gaylord-Harden",,"Blind Peer Reviewed",,,,,,,"Morgan J Grant (PhD student)","Advanced online",
432002591,Christopher,Owens,546845,"Journal Article","<p><span style=""font-size:10pt;"">Preferences of HIV/STI mHealth features among rural sexual minority men in the South</span></p>","AIDS Education and Prevention",December,2025,5,37,364-378,,,,Completed/Published,,,,"https://doi.org/10.1521/aeap.2025.37.5.364  ",Fall,2025,,"Christopher R Owens (Role:Author)",,"Blind Peer Reviewed",,,,,,,,,
432002591,Christopher,Owens,514950,"Journal Article","<p><span style=""font-size:10pt;"">University student attitudes regarding answering sex, sexual orientation, and gender identity questions on university application forms</span></p>","Journal of Homosexuality",June,2025,10,72,1837-1955,,,,Completed/Published,,,,https://doi.org/10.1080/00918369.2024.2398569,Summer,2025,,"Christopher R Owens (Role:Author)",,"Blind Peer Reviewed","Peer Reviewed Publication",,,,,,,,
432002591,Christopher,Owens,540494,"Journal Article","<p>Perceived risks and benefits of including sexual orientation and gender identity on college applications</p>","International Journal of LGBTQ+ Youth Studies",September,2025,,"Advanced online",,,,,Completed/Published,,,,"https://doi.org/10.1080/29968992.2025.2558003 ",Fall,2025,,"Morgan J Grant; Christopher R Owens (Role:Author)",,"Blind Peer Reviewed",,,,,,,"Morgan J Grant (PhD student)","Advanced online",
432002591,Christopher,Owens,482613,"Journal Article","A qualitative study of first HIV test experiences among sexual and gender minority adolescents","Sexuality Research and Social Policy",December,2024,4,21,1324-1335,,,,Completed/Published,,,,"https://doi.org/10.1007/s13178-023-00891-3   ",Fall,2024,,"Kathryn Macapagal; Junye Ma; Margaret Matson; Allie Chinander; Christopher R Owens; Val Wongsomboon; Rana Saber; Brian Mustanski",,"Blind Peer Reviewed","Peer Reviewed Publication",,,,,,"June Ma (MA student)",,
432002591,Christopher,Owens,533844,"Journal Article","<p><span style=""font-size:10pt;"">Comfort of sexual and behavioral health survey research participation among undergraduate students: Findings from a random sample of a Southern university</span></p>","Journal of Empirical Research on Human Research Ethics",June,2025,3,20,114-122,,,,Completed/Published,,,,"https://doi.org/10.1177/15562646251347580  ",Summer,2025,,"Benjamin N Montemayor; Joy D Leon; Christopher R Owens (Role:Author)",,"Blind Peer Reviewed",,,,,,,,,
432002591,Christopher,Owens,523738,"Journal Article","<span style=""font-size:10pt;"">Response from Author to: Letter to the Editor (re: DOI: 10.1089/apc.2023.0244)</span>","AIDS Patient Care and STDs",January,2024,1,38,3-4,,,,Completed/Published,,,,"https://doi.org/10.1089/apc.2023.0252 ",Spring,2024,,"Christopher R Owens",,"Editorially Reviewed","Short Papers",,,,,,,,
432002591,Christopher,Owens,523737,"Journal Article","<span style=""font-size:10pt;"">Health Belief Model, demographic, and sexual behavioral factors associated with mpox vaccination among men who have sex with men</span>","Health Behavior Research","February  ",2024,1,7,1-25,,,,Completed/Published,,,,"https://doi.org/10.4148/2572-1836.1210 ",Spring,2024,,"Christopher R Owens; Randolph D Hubach",,"Blind Peer Reviewed","Peer Reviewed Publication",,,,,,,,
432002591,Christopher,Owens,523713,"Journal Article","<span style=""font-size:10pt;"">Generational differences in sexual health education experiences among LGBTQ+ adolescents and adults: Findings from a U.S. national probability sample</span>","Journal of Sex Research",October,2024,,,,,,,Completed/Published,,,,https://doi.org/10.1080/00224499.2024.2420312,Fall,2024,,"Dakota Brandenburg; cOREY Tatz; Christopher R Owens; Randolph D Hubach; Debyy Herbenick",,"Blind Peer Reviewed","Peer Reviewed Publication",,,,,,"Dakota Brandenberg (PhD student); Corey Tatz (PhD student)",,
432002591,Christopher,Owens,515478,"Journal Article","<p>Perceived risks and benefits of telePrEP interventions: An interview study with rural sexual minority men in Texas.</p>","Journal of Rural Health",March,2025,2,41,1-9,,,,Completed/Published,,,,"https://doi.org/10.1111/jrh.12886 ",Spring,2025,,"Christopher R Owens (Role:Author); Elizabeth Buchanan; Celia B Fisher",,"Blind Peer Reviewed","Peer Reviewed Publication",,,,,,,,
432002591,Christopher,Owens,517366,"Journal Article","<p>Determinants of HIV pre-exposure prophylaxis (PrEP) use among men who have sex with men (MSM) living in rural areas of the United States: A scoping review framed by the PrEP care continuum</p>","Journal of Rural Health",January,2025,1,41,1-10,,,,Completed/Published,,,,"https://doi.org/10.1111/jrh.12916 ",Spring,2025,,"Andrew M O'Neil (Role:Author); Randolph D Hubach; Christopher R Owens; Jennifer L Walsh; Katherine G Quinn; Steven A John",,"Blind Peer Reviewed","Peer Reviewed Publication",,,,,,"Andrew O'Neil (PhD student)",,
432003381,Ying,Wang,559230,"Journal Article","Dual-excitation multispectral fluorescence lifetime imaging handheld endoscope for label-free metabolic and biochemical imaging of the oral mucosa.","Opt Lett",6,2025,12,50,3966-3969,,,"Optica Publishing Group",Completed/Published,,,,10.1364/OL.561483,Summer,2025,,"Gabriel Tortorelli (Role:Author); Rodrigo Cuenca (Role:Author); Michael J Serafino (Role:Author); Kayla Caughlin (Role:Author); Carlos Busso (Role:Author); Victoria L Woo (Role:Author); Jacqueline M Plemons (Role:Author); Yi-Shing L Cheng (Role:Author); Celeste M Abraham (Role:Author); Ying S Wang (Role:Author); Rashmi Hegde (Role:Author); Javier A Jo (Role:Author)",,,,,,,,,,,
432003381,Ying,Wang,558915,"Journal Article","Accuracy of mechanical torque-limiting devices for implant screw tightening: A systematic review and meta-analysis.","J Prosthet Dent",9,2024,3,132,536-545,,,Elsevier,Completed/Published,,,,10.1016/j.prosdent.2022.08.013,Fall,2024,,"Ying S Wang (Role:Author); Chun-Teh Lee (Role:Author); Eswar Kandaswamy (Role:Author); Kalia Theodorou (Role:Author); Hua-Hong Chien (Role:Author)",,,,,,,,,,,
432003381,Ying,Wang,543627,"Journal Article","Dual-excitation multispectral fluorescence lifetime imaging handheld endoscope for label-free metabolic and biochemical imaging of the oral mucosa","Optics letters",,2025,12,50,3966-3969,,,,Completed/Published,,,,,Summer,2025,"This work introduces a dual-excitation, multispectral-detection, frequency-domain fluorescence lifetime imaging (FLIM) handheld endoscopy system for comprehensive autofluorescence imaging of the oral mucosa. The excitation wavelengths and spectral detection channels were selected to preferentially image the fluorescence of endogenous fluorophores relevant for oral epithelial cancer detection. The endoscope dimensions and optical specifications enable direct imaging of oral lesions with minimal patient discomfort. Comprehensive imaging experiments using standard fluorophores demonstrate the capabilities of the FLIM endoscope to measure a wide range of fluorescence lifetimes (0.1-12 ns) with high precision (∼100 ps). Clinical  label-free metabolic and biochemical endoscopic FLIM imaging was demonstrated by imaging a malignant oral lesion and healthy mucosa in a patient undergoing a tissue biopsy procedure.","Gabriel Tortorelli; Rodrigo Cuenca; Michael J Serafino; Kayla Caughlin; Carlos Busso; Victoria L Woo; Jacqueline Plemons; Yi-Shing L Cheng; Celeste Abraham; Ying S Wang; Rashmi Hegde; Javier A Jo",,,,,,,,,,,
432003381,Ying,Wang,543631,"Journal Article","Accuracy of mechanical torque-limiting devices for implant screw tightening: A systematic review and meta-analysis","The Journal of prosthetic dentistry",,2024,3,132,536-545,,,,Completed/Published,,,,,Fall,2024,"A consensus is lacking on the accuracy of torque value on different types of mechanical torque-limiting devices.","Ying S Wang; Chun-Te T Lee; Eswar Kandaswamy; Kalia Theodorou; Hua-Hon H Chien",,,,,,,,,,,
432003804,Miranda,Wang,552715,"Journal Article","<p>A Model for Interprofessional, Multisituational, High-Intensity Simulations of Obstetrical and Neonatal Emergencies Involving Residents and Nursing Students.</p>","Am J Public Health",2024-02-16,2024,S4,114,S302-S303,,,"American Public Health Association",Completed/Published,,,,10.2105/AJPH.2024.307596,Spring,2024,,"Rae A Adams; Hector O Chapa; Whitney R Garney; Miranda Wang; Robert A Pope; Anna Lichorad; Kristen M Garcia",,,"Peer Reviewed Publication",Contributing,,,,,,,
